study_area,id,Latitude,Longitude,orbit,incidence_angle,field_id,date,soil_moisture,G_VH_dB,G_VV_dB,projectedLocalIncidenceAngle,assumed_clay_content,C11_ILSF9_BI1000_dB,C22_ILSF9_BI1000_dB,Surface_r_ILSF9_BI1000,Volume_g_ILSF9_BI1000,Ratio_b_ILSF9_BI1000,projectedLocalIncidenceAngle,soil_complex,soil_type,soil_texture,top_texture,range_clay_content,assumed_clay_content
OBORY,ON28,52.078523525618,21.190253891059,A029,34.55,ON,27.08.2024,12.29,-24.13,-13.76,34.71,33.0,-16.5839,-24.3414,-19.572,-18.16,-1.412,34.71,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON28,52.078523525618,21.190253891059,A102,42.91,ON,01.09.2024,11.97,-26.48,-14.91,43.01,33.0,-17.6697,-27.3588,-19.564,-21.49,1.926,43.01,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON29,52.078703812042,21.189962814512,A029,34.55,ON,27.08.2024,14.0,-25.03,-13.53,34.3,33.0,-15.5683,-23.9421,-18.079,-17.99,-0.089,34.3,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON29,52.078703812042,21.189962814512,A102,42.91,ON,01.09.2024,13.63,-25.41,-14.03,42.63,33.0,-17.7636,-27.1413,-19.922,-21.347,1.425,42.63,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON30,52.078705687453,21.188795450399,A029,34.55,ON,27.08.2024,14.34,-28.3,-13.28,33.0,33.0,-18.2142,-25.0939,-21.229,-18.73,-2.499,33.0,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON30,52.078705687453,21.188795450399,A102,42.91,ON,01.09.2024,13.29,-24.92,-14.68,41.43,33.0,-16.9625,-26.5181,-19.014,-20.336,1.322,41.43,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON31,52.078973770745,21.189818038075,A029,34.55,ON,27.08.2024,14.8,-25.82,-13.88,31.98,33.0,-15.0332,-24.6677,-16.846,-18.839,1.993,31.98,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,ON31,52.078973770745,21.189818038075,A102,42.91,ON,01.09.2024,14.56,-25.44,-14.74,40.18,33.0,-17.7715,-26.7405,-19.596,-20.979,1.383,40.18,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO10,52.082308017923,21.185016384887,A029,34.55,OO,27.08.2024,14.49,-24.42,-13.93,35.1,33.0,-17.0832,-23.8814,-20.55,-18.295,-2.256,35.1,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO10,52.082308017923,21.185016384887,A102,42.91,OO,01.09.2024,14.64,-24.93,-14.71,43.26,33.0,-19.1587,-26.4561,-21.183,-20.616,-0.567,43.26,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO11,52.082219024769,21.184432285084,A029,34.55,OO,27.08.2024,15.35,-25.89,-14.04,34.79,33.0,-15.8444,-24.8994,-17.963,-19.236,1.274,34.79,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO11,52.082219024769,21.184432285084,A102,42.91,OO,01.09.2024,13.9,-24.2,-14.06,43.08,33.0,-17.616,-28.9076,-19.719,-21.421,1.703,43.08,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO12,52.082399524613,21.183995228439,A029,34.55,OO,27.08.2024,14.51,-22.3,-13.56,34.52,33.0,-15.0892,-23.8597,-16.901,-18.319,1.418,34.52,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO12,52.082399524613,21.183995228439,A102,42.91,OO,01.09.2024,13.83,-26.61,-13.86,42.7,33.0,-18.5294,-25.2619,-21.731,-19.639,-2.092,42.7,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OR09,52.087926,21.154536,A029,34.55,OR,24.03.2024,43.57,-16.73,-4.1,34.33,30.0,-7.182,-19.6416,-7.998,-13.458,5.459,34.33,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR09,52.087926,21.154536,A029,34.55,OR,11.05.2024,31.31,-24.79,-13.1,34.33,30.0,-16.3571,-24.1957,-18.905,-18.535,-0.37,34.33,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR10,52.087656,21.155265,A029,34.55,OR,24.03.2024,44.6,-15.86,-3.31,34.79,30.0,-7.1601,-20.0713,-8.454,-13.836,5.382,34.79,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR10,52.087656,21.155265,A029,34.55,OR,11.05.2024,37.11,-22.94,-12.36,34.79,30.0,-17.0765,-23.5935,-21.71,-17.492,-4.218,34.79,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR11,52.087566,21.154826,A029,34.55,OR,24.03.2024,46.12,-16.83,-4.3,32.28,30.0,-6.9294,-17.4733,-8.382,-12.039,3.657,32.28,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR11,52.087566,21.154826,A029,34.55,OR,17.04.2024,37.84,-21.39,-9.13,32.28,30.0,-11.0588,-22.6731,-12.034,-16.403,4.369,32.28,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR11,52.087566,21.154826,A102,42.91,OR,21.04.2024,41.06,-19.31,-8.95,40.88,30.0,-11.3459,-21.7843,-12.759,-15.332,2.572,40.88,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR11,52.087566,21.154826,A029,34.55,OR,11.05.2024,40.42,-23.82,-13.13,32.28,30.0,-15.9489,-22.5767,-20.201,-16.955,-3.246,32.28,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR12,52.087387,21.154242,A029,34.55,OR,24.03.2024,44.59,-15.59,-4.87,31.98,30.0,-7.4393,-20.0971,-8.849,-12.129,3.28,31.98,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR12,52.087387,21.154242,A029,34.55,OR,05.04.2024,44.58,-16.25,-6.1,31.98,30.0,-8.2272,-18.7864,-9.774,-12.883,3.109,31.98,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR12,52.087387,21.154242,A029,34.55,OR,11.05.2024,31.54,-23.5,-12.96,31.98,30.0,-15.2399,-23.7844,-18.115,-17.328,-0.787,31.98,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR13,52.087297,21.154388,A029,34.55,OR,24.03.2024,51.85,-14.74,-4.49,32.61,30.0,-7.2782,-17.0574,-8.969,-11.481,2.512,32.61,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR13,52.087297,21.154388,A029,34.55,OR,05.04.2024,47.66,-15.52,-5.73,32.61,30.0,-8.284,-18.6097,-9.707,-12.863,3.156,32.61,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR13,52.087297,21.154388,A029,34.55,OR,17.04.2024,40.91,-19.16,-8.15,32.61,30.0,-10.6507,-22.3857,-11.904,-16.142,4.238,32.61,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR13,52.087297,21.154388,A102,42.91,OR,21.04.2024,44.48,-19.55,-9.52,41.12,30.0,-11.5908,-21.4617,-13.235,-15.7,2.465,41.12,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR13,52.087297,21.154388,A029,34.55,OR,11.05.2024,37.91,-22.62,-12.29,32.61,30.0,-15.4113,-22.969,-18.712,-16.658,-2.054,32.61,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR14,52.087207,21.154241,A029,34.55,OR,24.03.2024,54.45,-14.44,-4.71,32.46,30.0,-8.3326,-17.1836,-10.279,-11.412,1.134,32.46,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR14,52.087207,21.154241,A029,34.55,OR,05.04.2024,49.31,-15.33,-5.74,32.46,30.0,-9.1738,-17.9854,-10.737,-12.525,1.788,32.46,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR14,52.087207,21.154241,A029,34.55,OR,17.04.2024,43.99,-17.98,-7.97,32.46,30.0,-11.1959,-21.8402,-12.225,-15.624,3.399,32.46,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR14,52.087207,21.154241,A102,42.91,OR,21.04.2024,53.67,-18.42,-9.22,40.57,30.0,-11.9029,-20.9333,-13.635,-15.367,1.732,40.57,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OR14,52.087207,21.154241,A029,34.55,OR,11.05.2024,37.82,-22.1,-12.02,32.46,30.0,-15.1084,-22.3288,-18.595,-16.365,-2.231,32.46,2,zF,płz,pyły zwykłe,0 - 35,30.0
OBORY,OT02,52.081876,21.173194,A029,34.55,OT,05.04.2024,35.42,-16.54,-6.0,37.03,33.0,-9.0522,-20.555,-9.938,-14.801,4.863,37.03,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT02,52.081876,21.173194,A029,34.55,OT,18.04.2024,30.25,-19.44,-10.44,37.03,33.0,-13.829,-22.2152,-16.766,-16.304,-0.463,37.03,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT02,52.081876,21.173194,A029,34.55,OT,30.04.2024,28.82,-20.92,-11.04,37.03,33.0,-14.7253,-21.5095,-19.12,-15.903,-3.217,37.03,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT03,52.082147,21.172757,A029,34.55,OT,05.04.2024,32.36,-16.71,-6.13,34.89,33.0,-9.4397,-19.7082,-11.363,-13.972,2.608,34.89,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT03,52.082147,21.172757,A029,34.55,OT,18.04.2024,32.23,-20.45,-10.3,34.89,33.0,-14.026,-23.5744,-15.967,-17.184,1.217,34.89,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT03,52.082147,21.172757,A029,34.55,OT,30.04.2024,23.97,-21.24,-10.98,34.89,33.0,-16.3098,-22.3095,-20.247,-16.724,-3.523,34.89,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT04,52.082327,21.17232,A029,34.55,OT,05.04.2024,34.18,-18.98,-7.48,34.64,33.0,-12.5874,-20.3196,-13.104,-14.36,1.256,34.64,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT04,52.082327,21.17232,A029,34.55,OT,18.04.2024,31.92,-20.74,-11.65,34.64,33.0,-14.4265,-21.3695,-18.621,-15.425,-3.197,34.64,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT05,52.082148,21.172028,A029,34.55,OT,05.04.2024,35.27,-18.89,-7.23,34.88,33.0,-11.3188,-20.5212,-12.761,-14.6,1.84,34.88,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT05,52.082148,21.172028,A029,34.55,OT,18.04.2024,33.73,-20.8,-11.54,34.88,33.0,-13.6852,-21.3303,-17.111,-15.655,-1.456,34.88,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT05,52.082148,21.172028,A029,34.55,OT,30.04.2024,28.05,-22.82,-12.18,34.88,33.0,-16.257,-22.7515,-19.483,-17.203,-2.28,34.88,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT06,52.081967,21.172465,A029,34.55,OT,05.04.2024,33.45,-18.54,-6.6,34.86,33.0,-9.0848,-21.8702,-10.384,-15.389,5.005,34.86,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT06,52.081967,21.172465,A029,34.55,OT,18.04.2024,29.86,-20.33,-10.99,34.86,33.0,-14.0543,-22.5108,-16.027,-16.901,0.874,34.86,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OT06,52.081967,21.172465,A029,34.55,OT,30.04.2024,27.28,-21.31,-11.58,34.86,33.0,-14.5774,-22.1731,-18.893,-16.52,-2.373,34.86,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV02,52.082491927052,21.18239033612,A029,34.55,OV,27.08.2024,16.02,-26.17,-12.96,34.6,33.0,-15.3178,-24.3378,-17.565,-17.821,0.256,34.6,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV02,52.082491927052,21.18239033612,A102,42.91,OV,01.09.2024,13.92,-25.88,-14.38,42.92,33.0,-17.1762,-26.6283,-18.944,-20.654,1.71,42.92,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV03,52.082762777321,21.181661766545,A029,34.55,OV,27.08.2024,17.77,-23.16,-12.45,33.04,33.0,-16.3912,-24.6819,-19.077,-17.837,-1.24,33.04,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV03,52.082762777321,21.181661766545,A102,42.91,OV,01.09.2024,15.26,-27.0,-15.06,41.51,33.0,-18.7378,-27.4894,-20.617,-21.806,1.189,41.51,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV04,52.083121507763,21.182246966572,A029,34.55,OV,27.08.2024,16.12,-21.36,-12.28,33.92,33.0,-15.0081,-23.3745,-17.506,-17.406,-0.101,33.92,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV04,52.083121507763,21.182246966572,A102,42.91,OV,01.09.2024,14.23,-24.57,-15.05,42.41,33.0,-18.0947,-26.9627,-20.074,-21.235,1.161,42.41,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV05,52.082851784193,21.182245867971,A029,34.55,OV,27.08.2024,16.93,-24.26,-12.63,34.43,33.0,-15.1955,-23.0322,-18.084,-17.158,-0.926,34.43,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV05,52.082851784193,21.182245867971,A102,42.91,OV,01.09.2024,14.1,-26.86,-15.1,42.79,33.0,-17.9167,-27.7647,-19.299,-21.452,2.153,42.79,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV06,52.082941014409,21.182684037331,A029,34.55,OV,27.08.2024,15.84,-24.01,-12.13,34.68,33.0,-15.0625,-23.842,-17.63,-17.572,-0.058,34.68,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OV06,52.082941014409,21.182684037331,A102,42.91,OV,01.09.2024,16.35,-25.78,-14.73,42.99,33.0,-17.088,-26.5044,-18.653,-20.868,2.216,42.99,1,F,płz,pyły zwykłe,0 - 35,33.0
OBORY,OO09,52.082038065233,21.185161201044,A029,34.55,OO,27.08.2024,14.28,-30.6306,-13.7871,34.69,28.0,-16.4874,-24.29,-19.368,-18.338,-1.03,34.69,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OO09,52.082038065233,21.185161201044,A102,42.91,OO,01.09.2024,24.85,-24.73,-14.48,43.0,28.0,-17.8235,-27.0901,-19.833,-20.918,1.084,43.0,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OO13,52.081859393329,21.18443080277,A029,34.55,OO,27.08.2024,16.51,-26.14,-12.28,36.05,28.0,-15.4394,-24.7745,-17.091,-19.24,2.149,36.05,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OO13,52.081859393329,21.18443080277,A102,42.91,OO,01.09.2024,13.76,-25.24,-14.0,44.23,28.0,-17.2757,-26.7299,-18.567,-20.929,2.362,44.23,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OO14,52.081680261715,21.183992270848,A029,34.55,OO,27.08.2024,17.01,-23.11,-11.82,34.83,28.0,-15.4552,-24.589,-16.647,-18.912,2.265,34.83,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OO14,52.081680261715,21.183992270848,A102,42.91,OO,01.09.2024,11.38,-24.21,-13.56,42.99,28.0,-16.1127,-25.7371,-18.168,-19.493,1.326,42.99,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OV01,52.082581156739,21.182828502241,A029,34.55,OV,27.08.2024,22.21,-20.65,-12.37,33.12,28.0,-14.6545,-22.3139,-17.745,-16.892,-0.853,33.12,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
OBORY,OV01,52.082581156739,21.182828502241,A102,42.91,OV,01.09.2024,15.28,-24.67,-14.32,41.31,28.0,-16.0894,-25.6562,-18.269,-18.959,0.69,41.31,2,F,płz:.ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGB01,52.1610436,20.7039406,A029,32.56,BGB,21.03.2025,21.96,-20.99,-11.13,32.518,30.0,-14.7568,-23.7785,-16.916,-17.966,1.05,32.518,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB01,52.1610436,20.7039406,A102,41.14,BGB,25.03.2025,24.02,-22.65,-10.59,41.215,30.0,-11.8569,-23.712,-13.134,-17.478,4.344,41.215,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB02,52.1609561,20.7043852,A029,32.56,BGB,21.03.2025,22.56,-19.9,-10.68,32.649,30.0,-14.8627,-23.001,-17.398,-17.32,-0.078,32.649,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB02,52.1609561,20.7043852,A102,41.14,BGB,25.03.2025,21.33,-21.73,-10.08,41.27,30.0,-12.0267,-22.7344,-13.565,-16.718,3.153,41.27,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB03,52.160858,20.7048429,A029,32.56,BGB,21.03.2025,19.97,-21.56,-12.32,34.592,30.0,-15.4969,-23.4842,-18.113,-18.081,-0.031,34.592,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB03,52.160858,20.7048429,A102,41.14,BGB,25.03.2025,22.32,-20.36,-9.56,43.431,30.0,-12.8144,-22.199,-14.594,-16.207,1.613,43.431,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB04,52.1607662,20.7052868,A029,32.56,BGB,21.03.2025,20.53,-22.89,-13.17,32.172,30.0,-16.502,-25.1001,-18.637,-19.227,0.59,32.172,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB04,52.1607662,20.7052868,A102,41.14,BGB,25.03.2025,20.55,-19.92,-10.36,40.66,30.0,-13.0311,-22.0722,-15.337,-16.154,0.817,40.66,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB05,52.1606695,20.7057253,A102,41.14,BGB,25.03.2025,19.09,-21.11,-10.94,41.579,30.0,-13.2124,-22.4172,-14.929,-16.552,1.624,41.579,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB08,52.1605604,20.7046965,A029,32.56,BGB,21.03.2025,23.69,-21.72,-10.89,32.47,30.0,-15.6716,-25.5661,-17.213,-19.236,2.023,32.47,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB08,52.1605604,20.7046965,A102,41.14,BGB,25.03.2025,22.76,-21.16,-10.35,41.162,30.0,-12.5818,-22.1915,-14.132,-16.534,2.402,41.162,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB09,52.1606903,20.7042812,A029,32.56,BGB,21.03.2025,21.03,-26.48,-12.84,32.295,30.0,-15.551,-24.8242,-17.347,-18.5,1.153,32.295,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB09,52.1606903,20.7042812,A102,41.14,BGB,25.03.2025,23.08,-21.23,-9.22,40.965,30.0,-12.8429,-22.4863,-14.163,-16.983,2.82,40.965,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB10,52.1607294,20.7037297,A029,32.56,BGB,21.03.2025,20.59,-22.45,-11.9,30.703,30.0,-15.0049,-25.964,-16.325,-19.44,3.115,30.703,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGB10,52.1607294,20.7037297,A102,41.14,BGB,25.03.2025,21.65,-21.66,-9.78,39.144,30.0,-12.7232,-24.103,-14.2,-18.099,3.898,39.144,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC01,52.1642006,20.7073233,A029,32.56,BGC,21.03.2025,19.95,-21.38,-11.28,32.667,30.0,-16.065,-23.2751,-19.466,-17.523,-1.942,32.667,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC01,52.1642006,20.7073233,A102,41.14,BGC,25.03.2025,22.43,-19.27,-10.31,41.552,30.0,-13.7803,-21.9269,-16.221,-16.217,-0.004,41.552,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC02,52.1639661,20.7075886,A029,32.56,BGC,21.03.2025,21.33,-21.1,-10.99,32.668,30.0,-15.1479,-24.0179,-17.281,-18.054,0.772,32.668,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC02,52.1639661,20.7075886,A102,41.14,BGC,25.03.2025,20.9,-20.45,-10.08,41.285,30.0,-13.8649,-22.3701,-15.839,-16.523,0.684,41.285,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC03,52.1637155,20.707867,A029,32.56,BGC,21.03.2025,11.52,-21.87,-10.85,32.696,30.0,-14.1098,-23.5648,-16.159,-17.698,1.539,32.696,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC03,52.1637155,20.707867,A102,41.14,BGC,25.03.2025,9.84,-22.02,-10.78,41.286,30.0,-12.2966,-22.5326,-14.083,-16.826,2.743,41.286,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC05,52.1632437,20.7084697,A029,32.56,BGC,21.03.2025,18.94,-24.62,-12.92,32.671,30.0,-15.2958,-23.5244,-17.804,-17.897,0.093,32.671,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC05,52.1632437,20.7084697,A102,41.14,BGC,25.03.2025,20.12,-21.35,-11.05,41.323,30.0,-15.7306,-21.9972,-18.887,-16.784,-2.103,41.323,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC06,52.1629833,20.7079552,A029,32.56,BGC,21.03.2025,31.33,-21.27,-11.71,32.668,30.0,-16.8244,-23.5695,-20.562,-17.648,-2.914,32.668,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC06,52.1629833,20.7079552,A102,41.14,BGC,25.03.2025,22.45,-22.59,-11.54,41.286,30.0,-14.4566,-23.2787,-16.574,-17.688,1.114,41.286,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC07,52.1632387,20.7076179,A029,32.56,BGC,21.03.2025,21.06,-22.38,-11.6,30.947,30.0,-14.6059,-23.4882,-17.131,-17.602,0.471,30.947,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC07,52.1632387,20.7076179,A102,41.14,BGC,25.03.2025,21.38,-21.02,-10.44,39.34,30.0,-14.1411,-23.8088,-15.836,-17.377,1.541,39.34,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC08,52.1634856,20.7073354,A029,32.56,BGC,21.03.2025,19.79,-21.72,-10.29,32.666,30.0,-14.4137,-24.8934,-16.058,-18.577,2.52,32.666,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC08,52.1634856,20.7073354,A102,41.14,BGC,25.03.2025,19.64,-20.91,-9.86,41.284,30.0,-13.389,-22.0318,-15.332,-16.419,1.088,41.284,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC09,52.163725,20.7070694,A029,32.56,BGC,21.03.2025,17.37,-21.77,-11.16,32.665,30.0,-14.7575,-24.8187,-16.495,-18.554,2.059,32.665,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC09,52.163725,20.7070694,A102,41.14,BGC,25.03.2025,13.06,-22.12,-9.75,41.283,30.0,-14.3813,-22.3987,-16.521,-16.294,-0.227,41.283,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC10,52.1639705,20.706793,A029,32.56,BGC,21.03.2025,20.78,-20.92,-12.12,32.354,30.0,-15.7617,-22.7697,-18.01,-17.406,-0.605,32.354,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC10,52.1639705,20.706793,A102,41.14,BGC,25.03.2025,21.36,-22.4,-11.03,40.978,30.0,-13.6849,-22.9811,-15.451,-16.668,1.217,40.978,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH01,52.1633801,20.6633524,A029,32.56,BGH,21.03.2025,24.18,-28.91,-13.95,33.733,30.0,-18.4855,-26.0032,-20.063,-20.472,0.409,33.733,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH01,52.1633801,20.6633524,A102,41.14,BGH,25.03.2025,23.71,-22.94,-12.36,41.84,30.0,-16.5767,-25.9178,-18.722,-19.785,1.063,41.84,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH02,52.1636415,20.6634411,A029,32.56,BGH,21.03.2025,25.98,-24.25,-13.85,32.513,30.0,-18.7243,-25.7603,-19.711,-20.226,0.515,32.513,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH02,52.1636415,20.6634411,A102,41.14,BGH,25.03.2025,25.4,-22.42,-12.29,41.116,30.0,-16.6643,-24.5849,-19.182,-19.287,0.104,41.116,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH03,52.1638985,20.6635529,A029,32.56,BGH,21.03.2025,24.96,-26.67,-13.75,32.372,30.0,-17.9528,-26.0114,-19.382,-20.101,0.719,32.372,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH03,52.1638985,20.6635529,A102,41.14,BGH,25.03.2025,23.24,-21.85,-11.48,41.064,30.0,-15.5779,-23.3977,-17.847,-17.83,-0.017,41.064,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH04,52.1642071,20.6637155,A029,32.56,BGH,21.03.2025,25.01,-23.63,-12.82,30.026,30.0,-17.9971,-24.5789,-19.482,-19.69,0.208,30.026,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH04,52.1642071,20.6637155,A102,41.14,BGH,25.03.2025,23.25,-23.28,-12.95,38.431,30.0,-14.2203,-22.6085,-16.335,-16.81,0.475,38.431,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH05,52.1645415,20.6638711,A029,32.56,BGH,21.03.2025,24.82,-24.44,-13.18,30.415,30.0,-17.465,-26.9151,-19.392,-20.137,0.745,30.415,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BGH05,52.1645415,20.6638711,A102,41.14,BGH,25.03.2025,22.91,-22.23,-12.51,39.896,30.0,-14.0595,-22.4446,-16.277,-16.978,0.701,39.896,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BH01,52.1781168,20.6727096,A102,41.14,BH,19.10.2024,22.93,-23.57,-12.78,41.68,30.0,-14.9067,-24.2612,-17.044,-18.481,1.437,41.68,2,Bw,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BH02,52.1785213,20.6728163,A102,41.14,BH,19.10.2024,17.85,-25.77,-13.03,41.243,30.0,-15.9675,-25.8449,-17.931,-19.543,1.612,41.243,2,Bw,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BH03,52.1786728,20.6722648,A102,41.14,BH,19.10.2024,25.49,-24.48,-13.44,40.856,30.0,-16.0587,-23.9817,-18.717,-18.388,-0.328,40.856,2,Bw,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BM01,52.1699731,20.6437406,A102,41.14,BM,19.10.2024,21.19,-21.63,-11.8,38.143,30.0,-14.1991,-24.0932,-16.785,-17.677,0.892,38.143,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
